rede_id,sitzung_datum,sitzung_jahr,redner_fraktion,sentiment,sentiment.norm
ID1913714500,2019-12-19,2019,FDP,1,0.0037735849056603774
ID1913800200,2019-12-20,2019,AfD,-4,-0.006932409012131715
ID1913800800,2019-12-20,2019,AfD,8,0.018018018018018018
ID1913801700,2019-12-20,2019,CDU/CSU,1,0.0018281535648994515
ID1913803200,2019-12-20,2019,AfD,3,0.006134969325153374
ID1913803500,2019-12-20,2019,DIE LINKE,1,0.0021645021645021645
ID1913807700,2019-12-20,2019,SPD,30,0.04838709677419355
ID1914001600,2020-01-16,2020,FDP,-3,-0.004457652303120356
ID1914002500,2020-01-16,2020,AfD,-15,-0.017421602787456445
ID1914005100,2020-01-16,2020,FDP,2,0.0027397260273972603
ID1914009000,2020-01-16,2020,AfD,6,0.015748031496062992
ID1914012300,2020-01-16,2020,CDU/CSU,13,0.008730691739422432
ID1914014500,2020-01-16,2020,FDP,4,0.012195121951219513
ID1914101600,2020-01-17,2020,CDU/CSU,-2,-0.004008016032064128
ID1914101700,2020-01-17,2020,AfD,-5,-0.010752688172043012
ID1914103000,2020-01-17,2020,AfD,-10,-0.020491803278688523
ID1914103800,2020-01-17,2020,AfD,-15,-0.030864197530864196
ID1914104200,2020-01-17,2020,CDU/CSU,-7,-0.010752688172043012
ID1914200100,2020-01-29,2020,NA,5,0.01098901098901099
ID1914300200,2020-01-30,2020,AfD,4,0.009925558312655087
ID1914303100,2020-01-30,2020,NA,27,0.03529411764705882
ID1914304200,2020-01-30,2020,SPD,7,0.009602194787379973
ID1914305500,2020-01-30,2020,BÜNDNIS 90/DIE GRÜNEN,5,0.01256281407035176
ID1914305800,2020-01-30,2020,AfD,-4,-0.009174311926605505
ID1914400200,2020-01-31,2020,AfD,-11,-0.02534562211981567
ID1914401200,2020-01-31,2020,FDP,7,0.012727272727272728
ID1914402000,2020-01-31,2020,DIE LINKE,-18,-0.026785714285714284
ID1914403600,2020-01-31,2020,CDU/CSU,23,0.04967602591792657
ID1914405200,2020-01-31,2020,FDP,0,0
ID1914405700,2020-01-31,2020,FDP,0,0
ID1914503000,2020-02-12,2020,DIE LINKE,2,0.023809523809523808
ID1914503100,2020-02-12,2020,NA,4,0.0273972602739726
ID1914503600,2020-02-12,2020,SPD,2,0.025974025974025976
ID1914504000,2020-02-12,2020,BÜNDNIS 90/DIE GRÜNEN,-1,-0.012987012987012988
ID1914508400,2020-02-12,2020,AfD,13,0.027139874739039668
ID1914509700,2020-02-12,2020,AfD,4,0.016129032258064516
ID1914613400,2020-02-13,2020,AfD,13,0.02524271844660194
ID1914613600,2020-02-13,2020,FDP,8,0.025396825396825397
ID1914613800,2020-02-13,2020,CDU/CSU,27,0.04313099041533546
ID1914613900,2020-02-13,2020,SPD,19,0.05053191489361702
ID1914700900,2020-02-14,2020,CDU/CSU,1,0.0010319917440660474
ID1914707200,2020-02-14,2020,AfD,8,0.017204301075268817
ID1914807400,2020-03-04,2020,BÜNDNIS 90/DIE GRÜNEN,-8,-0.016736401673640166
ID1914903400,2020-03-05,2020,CDU/CSU,-11,-0.020072992700729927
ID1914905700,2020-03-05,2020,SPD,-7,-0.01443298969072165
ID1914907400,2020-03-05,2020,AfD,2,0.00437636761487965
ID1914908200,2020-03-05,2020,AfD,2,0.0037735849056603774
ID1914908700,2020-03-05,2020,BÜNDNIS 90/DIE GRÜNEN,-6,-0.013513513513513514
ID1914909000,2020-03-05,2020,AfD,-8,-0.016597510373443983
ID1914909500,2020-03-05,2020,CDU/CSU,9,0.016791044776119403
ID1914910300,2020-03-05,2020,DIE LINKE,-8,-0.017777777777777778
ID1915000200,2020-03-06,2020,AfD,-9,-0.01048951048951049
ID1915000800,2020-03-06,2020,BÜNDNIS 90/DIE GRÜNEN,1,0.002881844380403458
ID1915000900,2020-03-06,2020,SPD,-1,-0.001869158878504673
ID1915001000,2020-03-06,2020,FDP,-6,-0.0136986301369863
ID1915001100,2020-03-06,2020,CDU/CSU,-7,-0.009472259810554804
ID1915001300,2020-03-06,2020,BÜNDNIS 90/DIE GRÜNEN,-13,-0.035422343324250684
ID1915001400,2020-03-06,2020,SPD,7,0.013257575757575758
ID1915003300,2020-03-06,2020,DIE LINKE,-5,-0.0067842605156037995
ID1915006900,2020-03-06,2020,SPD,0,0
ID1915105400,2020-03-11,2020,FDP,2,0.03508771929824561
ID1915108400,2020-03-11,2020,AfD,-9,-0.02097902097902098
ID1915202200,2020-03-12,2020,SPD,6,0.0076045627376425855
ID1915202300,2020-03-12,2020,FDP,-5,-0.011037527593818985
ID1915202900,2020-03-12,2020,FDP,14,0.04129793510324484
ID1915305900,2020-03-13,2020,DIE LINKE,-1,-0.002881844380403458
ID1915306400,2020-03-13,2020,AfD,-1,-0.0018656716417910447
ID1915403200,2020-03-25,2020,AfD,-10,-0.03484320557491289
ID1915407200,2020-03-25,2020,SPD,-1,-0.0036101083032490976
ID1915501400,2020-04-22,2020,DIE LINKE,3,0.03296703296703297
ID1915508000,2020-04-22,2020,DIE LINKE,-6,-0.014218009478672985
ID1915508300,2020-04-22,2020,SPD,17,0.039627039627039624
ID1915508400,2020-04-22,2020,FDP,21,0.0220125786163522
ID1915600100,2020-04-23,2020,NA,48,0.016069635085369936
ID1915606000,2020-04-23,2020,AfD,-12,-0.020100502512562814
ID1915606200,2020-04-23,2020,FDP,8,0.016771488469601678
ID1915608800,2020-04-23,2020,FDP,-4,-0.010554089709762533
ID1915609200,2020-04-23,2020,CDU/CSU,0,0
ID1915707000,2020-05-06,2020,CDU/CSU,-26,-0.029612756264236904
ID1915707500,2020-05-06,2020,CDU/CSU,-15,-0.02276176024279211
ID1915712600,2020-05-06,2020,SPD,7,0.015418502202643172
ID1915804100,2020-05-07,2020,FDP,2,0.0056022408963585435
ID1915805000,2020-05-07,2020,CDU/CSU,20,0.02237136465324385
ID1915810100,2020-05-07,2020,AfD,7,0.02040816326530612
ID1915812600,2020-05-07,2020,BÜNDNIS 90/DIE GRÜNEN,-3,-0.00683371298405467
ID1915907200,2020-05-13,2020,AfD,7,0.012987012987012988
ID1915911300,2020-05-13,2020,AfD,10,0.019193857965451054
ID1916003300,2020-05-14,2020,CDU/CSU,9,0.01437699680511182
ID1916006500,2020-05-14,2020,CDU/CSU,16,0.021333333333333333
ID1916009100,2020-05-14,2020,DIE LINKE,-11,-0.025522041763341066
ID1916011500,2020-05-14,2020,SPD,6,0.007947019867549669
ID1916015300,2020-05-14,2020,FDP,5,0.01358695652173913
ID1916017200,2020-05-14,2020,CDU/CSU,6,0.018575851393188854
ID1916103900,2020-05-15,2020,CDU/CSU,0,0
ID1916104700,2020-05-15,2020,BÜNDNIS 90/DIE GRÜNEN,4,0.006578947368421052
ID1916108200,2020-05-15,2020,AfD,3,0.006666666666666667
ID1916205300,2020-05-27,2020,NA,-8,-0.05517241379310345
ID1916209200,2020-05-27,2020,BÜNDNIS 90/DIE GRÜNEN,-5,-0.01272264631043257
ID1916303100,2020-05-28,2020,AfD,2,0.0034129692832764505
ID1916306100,2020-05-28,2020,CDU/CSU,17,0.033663366336633666
ID1916307300,2020-05-28,2020,CDU/CSU,13,0.031630170316301706
ID1916313500,2020-05-28,2020,CDU/CSU,-1,-0.0012406947890818859
ID1916313600,2020-05-28,2020,AfD,-17,-0.03640256959314775
ID1916400100,2020-05-29,2020,AfD,-10,-0.015082956259426848
ID1916403400,2020-05-29,2020,SPD,8,0.007804878048780488
ID1916404200,2020-05-29,2020,DIE LINKE,-9,-0.026785714285714284
ID1916404800,2020-05-29,2020,CDU/CSU,20,0.022675736961451247
ID1916405900,2020-05-29,2020,AfD,5,0.01002004008016032
ID1916407000,2020-05-29,2020,DIE LINKE,3,0.007832898172323759
ID1916407200,2020-05-29,2020,CDU/CSU,-5,-0.009689922480620155
ID1916407400,2020-05-29,2020,CDU/CSU,-23,-0.03776683087027915
ID1916512100,2020-06-17,2020,SPD,5,0.013123359580052493
ID1916600300,2020-06-18,2020,SPD,2,0.0019704433497536944
ID1916604800,2020-06-18,2020,FDP,-7,-0.012089810017271158
ID1916605000,2020-06-18,2020,CDU/CSU,-5,-0.008223684210526315
ID1916606600,2020-06-18,2020,AfD,-8,-0.014336917562724014
ID1916606700,2020-06-18,2020,CDU/CSU,-6,-0.00906344410876133
ID1916704300,2020-06-19,2020,FDP,-4,-0.022598870056497175
ID1916704400,2020-06-19,2020,DIE LINKE,-15,-0.022091310751104567
ID1916705200,2020-06-19,2020,AfD,-3,-0.007614213197969543
ID1916705600,2020-06-19,2020,CDU/CSU,4,0.0045662100456621
ID1916706700,2020-06-19,2020,BÜNDNIS 90/DIE GRÜNEN,-1,-0.001941747572815534
ID1916708800,2020-06-19,2020,AfD,3,0.007772020725388601
ID1916909000,2020-07-01,2020,CDU/CSU,19,0.03732809430255403
ID1916911300,2020-07-01,2020,FDP,10,0.016474464579901153
ID1917006700,2020-07-02,2020,DIE LINKE,-9,-0.013293943870014771
ID1917007500,2020-07-02,2020,AfD,-5,-0.007204610951008645
ID1917009000,2020-07-02,2020,FDP,-9,-0.019955654101995565
ID1917108900,2020-07-03,2020,BÜNDNIS 90/DIE GRÜNEN,-8,-0.019656019656019656
ID1917207200,2020-09-09,2020,AfD,-16,-0.03187250996015936
ID1917207800,2020-09-09,2020,SPD,-4,-0.007155635062611807
ID1917302900,2020-09-10,2020,CDU/CSU,35,0.04487179487179487
ID1917305500,2020-09-10,2020,NA,-21,-0.022364217252396165
ID1917312000,2020-09-10,2020,CDU/CSU,4,0.009280742459396751
ID1917314200,2020-09-10,2020,AfD,-12,-0.0273972602739726
ID1917314300,2020-09-10,2020,SPD,8,0.01167883211678832
ID1917508200,2020-09-16,2020,CDU/CSU,-4,-0.0074211502782931356
ID1917603500,2020-09-17,2020,AfD,2,0.004228329809725159
ID1917603600,2020-09-17,2020,NA,10,0.01483679525222552
ID1917605200,2020-09-17,2020,BÜNDNIS 90/DIE GRÜNEN,16,0.03970223325062035
ID1917608200,2020-09-17,2020,SPD,16,0.02188782489740082
ID1917609400,2020-09-17,2020,NA,33,0.029385574354407838
ID1917613200,2020-09-17,2020,CDU/CSU,0,0
ID1917700400,2020-09-18,2020,FDP,-1,-0.003278688524590164
ID1917701800,2020-09-18,2020,AfD,-10,-0.01818181818181818
ID1917702700,2020-09-18,2020,FDP,-2,-0.004728132387706856
ID1917707400,2020-09-18,2020,AfD,-5,-0.008787346221441126
ID1917707700,2020-09-18,2020,SPD,12,0.022684310018903593
ID1917707800,2020-09-18,2020,DIE LINKE,-4,-0.011834319526627219
ID1917708500,2020-09-18,2020,AfD,-2,-0.003257328990228013
ID1917709200,2020-09-18,2020,DIE LINKE,-8,-0.021108179419525065
ID1917709300,2020-09-18,2020,CDU/CSU,4,0.008968609865470852
ID1917802700,2020-09-29,2020,CDU/CSU,29,0.05132743362831858
ID1917807100,2020-09-29,2020,SPD,-1,-0.0030864197530864196
ID1917900100,2020-09-30,2020,AfD,-20,-0.021739130434782608
ID1917901800,2020-09-30,2020,AfD,0,0
ID1917902700,2020-09-30,2020,CDU/CSU,24,0.026344676180021953
ID1917903700,2020-09-30,2020,CDU/CSU,22,0.0352
ID1917904200,2020-09-30,2020,AfD,-3,-0.005671077504725898
ID1917905400,2020-09-30,2020,SPD,-2,-0.004073319755600814
ID1917905800,2020-09-30,2020,AfD,2,0.004098360655737705
ID1918000200,2020-10-01,2020,AfD,-20,-0.04184100418410042
ID1918002500,2020-10-01,2020,AfD,10,0.02237136465324385
ID1918004200,2020-10-01,2020,NA,24,0.019154030327214685
ID1918006800,2020-10-01,2020,AfD,1,0.002777777777777778
ID1918007000,2020-10-01,2020,FDP,-6,-0.00860832137733142
ID1918009500,2020-10-01,2020,AfD,-1,-0.001949317738791423
ID1918103200,2020-10-02,2020,DIE LINKE,-14,-0.02676864244741874
ID1918103800,2020-10-02,2020,AfD,0,0
ID1918105000,2020-10-02,2020,CDU/CSU,-9,-0.007712082262210797
ID1918210900,2020-10-07,2020,BÜNDNIS 90/DIE GRÜNEN,3,0.006818181818181818
ID1918303200,2020-10-08,2020,NA,10,0.0234192037470726
ID1918304300,2020-10-08,2020,BÜNDNIS 90/DIE GRÜNEN,12,0.027210884353741496
ID1918304600,2020-10-08,2020,CDU/CSU,11,0.017713365539452495
ID1918307100,2020-10-08,2020,SPD,-4,-0.007029876977152899
ID1918307900,2020-10-08,2020,CDU/CSU,5,0.008375209380234505
ID1918308200,2020-10-08,2020,AfD,12,0.026143790849673203
ID1918400200,2020-10-09,2020,AfD,3,0.006880733944954129
ID1918401800,2020-10-09,2020,CDU/CSU,8,0.021798365122615803
ID1918402100,2020-10-09,2020,CDU/CSU,34,0.04432855280312908
ID1918402200,2020-10-09,2020,AfD,11,0.023109243697478993
ID1918402700,2020-10-09,2020,AfD,-2,-0.004914004914004914
ID1918403400,2020-10-09,2020,AfD,2,0.003424657534246575
ID1918404800,2020-10-09,2020,CDU/CSU,-7,-0.01289134438305709
ID1918405100,2020-10-09,2020,AfD,-1,-0.002369668246445498
ID1918405200,2020-10-09,2020,SPD,7,0.011647254575707155
ID1918406000,2020-10-09,2020,BÜNDNIS 90/DIE GRÜNEN,-3,-0.010830324909747292
ID1918406200,2020-10-09,2020,BÜNDNIS 90/DIE GRÜNEN,-1,-0.02
ID1918409600,2020-10-09,2020,SPD,-10,-0.016722408026755852
ID1918509000,2020-10-28,2020,NA,19,0.04357798165137615
ID1918510100,2020-10-28,2020,SPD,-11,-0.015406162464985995
ID1918510200,2020-10-28,2020,AfD,-6,-0.017595307917888565
ID1918510300,2020-10-28,2020,CDU/CSU,5,0.013812154696132596
ID1918510500,2020-10-28,2020,DIE LINKE,1,0.0026041666666666665
ID1918510600,2020-10-28,2020,BÜNDNIS 90/DIE GRÜNEN,2,0.003424657534246575
ID1918510800,2020-10-28,2020,CDU/CSU,12,0.0380952380952381
ID1918604200,2020-10-29,2020,DIE LINKE,6,0.013392857142857142
ID1918608500,2020-10-29,2020,DIE LINKE,-9,-0.017716535433070866
ID1918609700,2020-10-29,2020,CDU/CSU,-5,-0.014619883040935672
ID1918611200,2020-10-29,2020,BÜNDNIS 90/DIE GRÜNEN,-4,-0.011299435028248588
ID1918706700,2020-10-30,2020,SPD,-5,-0.005973715651135006
ID1918905200,2020-11-05,2020,SPD,2,0.0036496350364963502
ID1918907700,2020-11-05,2020,AfD,-2,-0.00546448087431694
ID1918908800,2020-11-05,2020,AfD,-6,-0.013333333333333334
ID1918910800,2020-11-05,2020,BÜNDNIS 90/DIE GRÜNEN,5,0.008928571428571428
ID1918911100,2020-11-05,2020,CDU/CSU,30,0.043731778425655975
ID1918915100,2020-11-05,2020,SPD,25,0.030303030303030304
ID1918916500,2020-11-05,2020,DIE LINKE,-8,-0.03619909502262444
ID1919000300,2020-11-06,2020,SPD,7,0.00798175598631699
ID1919000800,2020-11-06,2020,AfD,-4,-0.01384083044982699
ID1919004200,2020-11-06,2020,SPD,-17,-0.035269709543568464
ID1919007600,2020-11-06,2020,DIE LINKE,2,0.003795066413662239
ID1919102400,2020-11-18,2020,NA,18,0.023255813953488372
ID1919111500,2020-11-18,2020,AfD,0,0
ID1919114200,2020-11-18,2020,SPD,5,0.005268703898840885
ID1919115100,2020-11-18,2020,CDU/CSU,-4,-0.034482758620689655
ID1919201800,2020-11-19,2020,BÜNDNIS 90/DIE GRÜNEN,3,0.005504587155963303
ID1919202800,2020-11-19,2020,SPD,12,0.01059135039717564
ID1919203400,2020-11-19,2020,SPD,16,0.0392156862745098
ID1919205000,2020-11-19,2020,NA,7,0.010638297872340425
ID1919208000,2020-11-19,2020,CDU/CSU,4,0.010638297872340425
ID1919208900,2020-11-19,2020,CDU/CSU,2,0.003766478342749529
ID1919211900,2020-11-19,2020,DIE LINKE,-6,-0.017804154302670624
ID1919212500,2020-11-19,2020,AfD,-8,-0.017241379310344827
ID1919213900,2020-11-19,2020,AfD,19,0.03747534516765286
ID1919214800,2020-11-19,2020,CDU/CSU,0,0
ID1919300500,2020-11-20,2020,DIE LINKE,-7,-0.020172910662824207
ID1919302800,2020-11-20,2020,AfD,-3,-0.008620689655172414
ID1919305200,2020-11-20,2020,AfD,-11,-0.015988372093023256
ID1919407500,2020-11-25,2020,AfD,10,0.01773049645390071
ID1919408100,2020-11-25,2020,SPD,11,0.016793893129770993
ID1919409100,2020-11-25,2020,AfD,-18,-0.030716723549488054
ID1919501700,2020-11-26,2020,AfD,-11,-0.020676691729323307
ID1919502800,2020-11-26,2020,SPD,5,0.01272264631043257
ID1919503000,2020-11-26,2020,AfD,-1,-0.002369668246445498
ID1919503100,2020-11-26,2020,CDU/CSU,2,0.002886002886002886
ID1919503400,2020-11-26,2020,BÜNDNIS 90/DIE GRÜNEN,-18,-0.023047375160051217
ID1919503500,2020-11-26,2020,SPD,2,0.003992015968063872
ID1919503600,2020-11-26,2020,AfD,7,0.016241299303944315
ID1919506700,2020-11-26,2020,FDP,-2,-0.0044742729306487695
ID1919508700,2020-11-26,2020,BÜNDNIS 90/DIE GRÜNEN,-12,-0.02526315789473684
ID1919509300,2020-11-26,2020,CDU/CSU,17,0.029310344827586206
ID1919510600,2020-11-26,2020,FDP,-4,-0.009828009828009828
ID1919600100,2020-11-27,2020,NA,29,0.04915254237288136
ID1919603100,2020-11-27,2020,AfD,1,0.0021231422505307855
ID1919605200,2020-11-27,2020,AfD,-3,-0.005836575875486381
ID1919605600,2020-11-27,2020,SPD,1,0.0011363636363636363
ID1919607000,2020-11-27,2020,DIE LINKE,-10,-0.025974025974025976
ID1919704300,2020-12-08,2020,CDU/CSU,4,0.003755868544600939
ID1919705900,2020-12-08,2020,AfD,-5,-0.00865051903114187
ID1919708200,2020-12-08,2020,AfD,-15,-0.030737704918032786
ID1919708300,2020-12-08,2020,SPD,-7,-0.010159651669085631
ID1919800100,2020-12-09,2020,AfD,-18,-0.015463917525773196
ID1919800500,2020-12-09,2020,DIE LINKE,-5,-0.002771618625277162
ID1919800900,2020-12-09,2020,AfD,9,0.014018691588785047
ID1919801500,2020-12-09,2020,AfD,-16,-0.043243243243243246
ID1919802300,2020-12-09,2020,AfD,3,0.008522727272727272
ID1919803600,2020-12-09,2020,BÜNDNIS 90/DIE GRÜNEN,12,0.006042296072507553
ID1919803900,2020-12-09,2020,CDU/CSU,-4,-0.00411522633744856
ID1919806500,2020-12-09,2020,SPD,-2,-0.0021668472372697724
ID1919806700,2020-12-09,2020,BÜNDNIS 90/DIE GRÜNEN,-1,-0.0018083182640144665
ID1919900900,2020-12-10,2020,SPD,23,0.027577937649880094
ID1919902700,2020-12-10,2020,AfD,-6,-0.00860832137733142
ID1919906300,2020-12-10,2020,AfD,-8,-0.011142061281337047
ID1919907200,2020-12-10,2020,SPD,20,0.046620046620046623
ID1919908300,2020-12-10,2020,FDP,3,0.006369426751592357
ID1919909200,2020-12-10,2020,CDU/CSU,26,0.05263157894736842
ID1920107600,2020-12-16,2020,AfD,3,0.004341534008683068
ID1920111500,2020-12-16,2020,CDU/CSU,6,0.007926023778071334
ID1920201900,2020-12-17,2020,AfD,-12,-0.03183023872679045
ID1920202800,2020-12-17,2020,CDU/CSU,-1,-0.001321003963011889
ID1920210400,2020-12-17,2020,AfD,-8,-0.013605442176870748
ID1920210500,2020-12-17,2020,CDU/CSU,7,0.012131715771230503
ID1920210600,2020-12-17,2020,FDP,-4,-0.015267175572519083
ID1920210700,2020-12-17,2020,SPD,6,0.00967741935483871
ID1920210800,2020-12-17,2020,DIE LINKE,-6,-0.01507537688442211
ID1920210900,2020-12-17,2020,BÜNDNIS 90/DIE GRÜNEN,-3,-0.009771986970684038
ID1920211000,2020-12-17,2020,CDU/CSU,19,0.028358208955223882
ID1920211100,2020-12-17,2020,AfD,-1,-0.007194244604316547
ID1920212600,2020-12-17,2020,CDU/CSU,2,0.003194888178913738
ID1920212700,2020-12-17,2020,SPD,0,0
ID1920401100,2021-01-14,2021,SPD,-2,-0.0029542097488921715
ID1920401700,2021-01-14,2021,CDU/CSU,16,0.025437201907790145
ID1920402100,2021-01-14,2021,DIE LINKE,-3,-0.006
ID1920403200,2021-01-14,2021,CDU/CSU,12,0.020512820512820513
ID1920411000,2021-01-14,2021,AfD,-2,-0.0033222591362126247
ID1920411500,2021-01-14,2021,BÜNDNIS 90/DIE GRÜNEN,7,0.018518518518518517
ID1920413000,2021-01-14,2021,BÜNDNIS 90/DIE GRÜNEN,-4,-0.010443864229765013
ID1920413900,2021-01-14,2021,CDU/CSU,11,0.019927536231884056
ID1920414200,2021-01-14,2021,AfD,-2,-0.00819672131147541
ID1920500500,2021-01-27,2021,DIE LINKE,6,0.014457831325301205
ID1920505400,2021-01-27,2021,DIE LINKE,3,0.04225352112676056
ID1920510300,2021-01-27,2021,CDU/CSU,8,0.013961605584642234
ID1920600900,2021-01-28,2021,AfD,-6,-0.013186813186813187
ID1920602700,2021-01-28,2021,SPD,8,0.018648018648018648
ID1920603900,2021-01-28,2021,SPD,6,0.011976047904191617
ID1920606200,2021-01-28,2021,AfD,-17,-0.037527593818984545
ID1920608700,2021-01-28,2021,DIE LINKE,-9,-0.02601156069364162
ID1920609100,2021-01-28,2021,CDU/CSU,10,0.02518891687657431
ID1920609500,2021-01-28,2021,FDP,0,0
ID1920700200,2021-01-29,2021,AfD,-1,-0.0021551724137931034
ID1920701600,2021-01-29,2021,SPD,12,0.03389830508474576
ID1920703800,2021-01-29,2021,NA,33,0.047413793103448273
ID1920706600,2021-01-29,2021,CDU/CSU,5,0.017006802721088437
ID1920707000,2021-01-29,2021,FDP,6,0.012396694214876033
ID1920707100,2021-01-29,2021,DIE LINKE,-3,-0.008875739644970414
ID1920806800,2021-02-10,2021,NA,4,0.00398406374501992
ID1920807500,2021-02-10,2021,CDU/CSU,-16,-0.024883359253499222
ID1920808300,2021-02-10,2021,DIE LINKE,5,0.012919896640826873
ID1920900300,2021-02-11,2021,SPD,20,0.02244668911335578
ID1920905600,2021-02-11,2021,FDP,-6,-0.014527845036319613
ID1920905700,2021-02-11,2021,SPD,-5,-0.007874015748031496
ID1920905900,2021-02-11,2021,BÜNDNIS 90/DIE GRÜNEN,-18,-0.039473684210526314
ID1920906000,2021-02-11,2021,CDU/CSU,2,0.0034129692832764505
ID1920906300,2021-02-11,2021,CDU/CSU,22,0.0343213728549142
ID1920906600,2021-02-11,2021,NA,8,0.009987515605493134
ID1920907300,2021-02-11,2021,CDU/CSU,10,0.016863406408094434
ID1920909500,2021-02-11,2021,DIE LINKE,0,0
ID1920910100,2021-02-11,2021,CDU/CSU,14,0.018018018018018018
ID1920910200,2021-02-11,2021,AfD,0,0
ID1920912400,2021-02-11,2021,CDU/CSU,-2,-0.0035335689045936395
ID1920912800,2021-02-11,2021,DIE LINKE,5,0.014044943820224719
ID1921000100,2021-02-12,2021,CDU/CSU,4,0.005873715124816446
ID1921106300,2021-02-24,2021,NA,0,0
ID1921108300,2021-02-24,2021,BÜNDNIS 90/DIE GRÜNEN,-4,-0.004618937644341801
ID1921109100,2021-02-24,2021,DIE LINKE,-5,-0.010309278350515464
ID1921109300,2021-02-24,2021,AfD,0,0
ID1921109900,2021-02-24,2021,AfD,2,0.004694835680751174
ID1921110700,2021-02-24,2021,CDU/CSU,11,0.015172413793103448
ID1921110800,2021-02-24,2021,AfD,-6,-0.014492753623188406
ID1921111000,2021-02-24,2021,FDP,2,0.004106776180698152
ID1921111200,2021-02-24,2021,CDU/CSU,4,0.008421052631578947
ID1921201800,2021-02-25,2021,BÜNDNIS 90/DIE GRÜNEN,-11,-0.013126491646778043
ID1921204100,2021-02-25,2021,AfD,1,0.0024630541871921183
ID1921207000,2021-02-25,2021,AfD,-7,-0.014583333333333334
ID1921207100,2021-02-25,2021,SPD,5,0.009398496240601503
ID1921207300,2021-02-25,2021,DIE LINKE,6,0.013043478260869565
ID1921207400,2021-02-25,2021,BÜNDNIS 90/DIE GRÜNEN,-3,-0.007731958762886598
ID1921207500,2021-02-25,2021,CDU/CSU,10,0.018691588785046728
ID1921300200,2021-02-26,2021,AfD,21,0.03425774877650897
ID1921303500,2021-02-26,2021,DIE LINKE,-5,-0.015527950310559006
ID1921306600,2021-02-26,2021,BÜNDNIS 90/DIE GRÜNEN,4,0.011940298507462687
ID1921308100,2021-02-26,2021,AfD,0,0
ID1921500300,2021-03-04,2021,SPD,33,0.051643192488262914
ID1921500700,2021-03-04,2021,NA,17,0.023709902370990237
ID1921502200,2021-03-04,2021,BÜNDNIS 90/DIE GRÜNEN,-4,-0.006125574272588055
ID1921503700,2021-03-04,2021,BÜNDNIS 90/DIE GRÜNEN,-1,-0.0028735632183908046
ID1921506100,2021-03-04,2021,NA,14,0.018276762402088774
ID1921507000,2021-03-04,2021,SPD,6,0.009104704097116844
ID1921510900,2021-03-04,2021,AfD,-7,-0.013282732447817837
ID1921511500,2021-03-04,2021,NA,24,0.046511627906976744
ID1921513500,2021-03-04,2021,DIE LINKE,-10,-0.028409090909090908
ID1921513600,2021-03-04,2021,BÜNDNIS 90/DIE GRÜNEN,-1,-0.002577319587628866
ID1921514200,2021-03-04,2021,SPD,4,0.005943536404160475
ID1921514300,2021-03-04,2021,FDP,-3,-0.006097560975609756
ID1921514700,2021-03-04,2021,CDU/CSU,-2,-0.005405405405405406
ID1921516200,2021-03-04,2021,BÜNDNIS 90/DIE GRÜNEN,-22,-0.01929824561403509
ID1921516300,2021-03-04,2021,CDU/CSU,-10,-0.011627906976744186
ID1921600100,2021-03-05,2021,SPD,4,0.011695906432748537
ID1921600200,2021-03-05,2021,AfD,-9,-0.018947368421052633
ID1921600600,2021-03-05,2021,BÜNDNIS 90/DIE GRÜNEN,10,0.01422475106685633
ID1921600700,2021-03-05,2021,NA,3,0.006564551422319475
ID1921601900,2021-03-05,2021,CDU/CSU,20,0.024154589371980676
ID1921605000,2021-03-05,2021,BÜNDNIS 90/DIE GRÜNEN,8,0.010416666666666666
